gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
4327447,140.26211821498498,-1.15838247,0.33893679686606437,-3.417694627,6.315392202635479e-4,0.020642158
4327611,42.130914867710715,-3.034588255,0.6690148762530423,-4.535905498,5.735686050092122e-6,4.773150677570105e-4
4327575,1884.5971754538223,3.169361295090145,0.9160106545173402,3.4599611690762804,5.40253289647291e-4,0.018658465
4327515,143.08637661501535,2.4501621014918737,0.4189238155627926,5.848705684589131,4.954127701476816e-9,1.1596662156972096e-6
4327518,461.2663316769871,-1.60398597,0.36951488388097625,-4.340788532,1.4197230759520805e-5,0.001006136
4327519,20.553970262894417,-2.469420714,0.7297493429004718,-3.383930027,7.145621135999334e-4,0.02274624
4327455,948.0852275615318,3.0334247837749353,0.7260926411949334,4.177737951982018,2.9442258144798327e-5,0.001859114
9272517,90.46470230617471,1.6596735154990134,0.470735121,3.525705731732484,4.223559848031762e-4,0.015664021036875187
4327500,40.57694667085759,-2.126628809,0.5977680084050682,-3.557615628,3.74236383056029e-4,0.014264068981809897
4324804,74.43481708829874,3.2512037987479574,0.7166553979138238,4.536634773,5.71589672157292e-6,4.773150677570105e-4
4324822,833.4728350127215,3.176143909300017,0.8034120145661261,3.9533189094953465,7.707460100326414e-5,0.004041011
4324829,2904.9480934283424,2.7621379809085793,0.5818017479768269,4.747558752639902,2.058865933161833e-6,2.0477321517207005e-4
4325066,116.21968100245218,3.350762981,0.8566681377753773,3.9113897594973084,9.176654132241833e-5,0.004684136
4325067,1785.4572515150562,3.565954539875665,0.6338584219165566,5.625790265740289,1.8466060322599255e-8,3.533403034386839e-6
9270637,742.1041024,7.124045563378706,0.8313251831976186,8.569505299931727,1.0393053837086025e-17,1.4167566448272444e-14
9271800,68.30885427716177,2.9651837357056072,0.9327280856063086,3.179044119571167,0.001477616,0.038061706
4324739,561.5788901054435,1.374296502374219,0.43386977147460487,3.1675322705782443,0.001537386,0.039065124893411775
4324747,42.29114142677818,2.0914268444905053,0.5163439148922542,4.050453165361549,5.111854047675202e-5,0.002910693
